grupo,ids,n,baseline_sham,L_sham,R_sham,U_sham,impar_L_R,comun_LR_sham,R_uniform,L_uniform,residuo_cuatro,primer_impar_negativo_3muestras_ms,R_sham_entrada_L,R_sham_entrada_R
PS029|L,23316,1,14.427795581437126,2.4310500530271684,7.726714091953931,6.209483047531494,-2.6478320194633813,5.078882072490549,1.5172310444224375,-3.778432994504325,-3.9482810974496045,21,7.726714091953932,0.0
PVLP141|L,10373,1,-229.84736969484524,-13.482165308669586,-8.638187236863441,-11.573555769763633,-2.4219890359030734,-11.060176272766517,2.935368532900192,-1.908609538905954,10.546796775769394,16,0.0,8.638187236863441
LAL120_a|L,523716,1,32.72509519177824,0.37249366971642534,4.725618759801717,0.12070085044537474,-2.176562545042646,2.5490562147590716,4.604917909356343,0.25179281927105046,-4.977411579072769,26,0.0,-4.725618759801718
PS018_a|R,14200,1,-744.1283347278194,-2.846940857182929,1.4705832256708922,0.2086191004477155,-2.158762041426911,-0.6881788157560176,1.2619641252231768,-3.0555599576306447,1.5849767319597525,148,0.0,-1.470583225670881
PS209|R,29507;138719,2,261.33794509990736,-8.981330729123165,-5.279222844323383,-7.797070427281371,-1.851053942399892,-7.1302767867232735,2.517847582957986,-1.1842603018417974,6.463483146165181,23,-5.2792228443233835,0.0
LAL051|L,14192,1,-185.26025852332745,-11.562533749489814,-7.94389521580258,-16.63205260394453,-1.809319266843618,-9.753214482646197,8.688157388141953,5.069518854454716,2.874376361347862,222,-7.943895215802579,0.0
LAL030_a|L,520155;524732;530668,3,325.9494271035489,-3.445793485370981,0.015034828387506844,-9.734278338804337,-1.7304141568792433,-1.7153793284917394,9.74931316719184,6.288484853433357,-6.3035196818208625,148,0.015034828387507915,0.0
PS353|R,19195;19779;31454;525154;559569,5,-27.011302156993604,2.08513121575945,5.230049179536077,6.3330935252755305,-1.5724589818883126,3.657590197647764,-1.1030443457394548,-4.247962309516081,-0.9820868700199958,16,5.230049179536076,0.0
PS077|L,26607;42270;53190;62156;70415;72644;512930,7,-373.0070248748283,0.5780648086858653,3.510124410036663,2.9237706705503244,-1.4660298006753985,2.0440946093612635,0.5863537394863383,-2.345705861864459,-1.164418548172203,44,3.5101244100366626,0.0
PS100|L,10203,1,-19.68115699220108,1.2509549676460978,3.9242827454748395,4.014965131342566,-1.3366638889143707,2.5876188565604683,-0.0906823858677271,-2.7640101636964687,-1.1602725817783706,16,3.92428274547484,0.0
LAL046|R,14259,1,544.6200077980133,2.7693807698477895,5.244405309007878,6.237225605830508,-1.2375122695800445,4.006893039427829,-0.9928202968226303,-3.467844835982719,-1.7765604730251587,218,0.0,-5.244405309007878
LAL074|R,10210,1,-23.563392724293145,-3.3918132260136384,-0.97027703391196,-1.7739218429128358,-1.210768096050839,-2.1810451299627984,0.8036448090008755,-1.617891383100803,2.5881684170127626,16,-1.0164807035595298,-0.04620366964757019
GNG285|L,12846,1,-27.168946399106634,1.7302855108117776,4.001848249064939,4.214048593130847,-1.1357813691265808,2.8660668799383586,-0.21220034406590774,-2.483763082319069,-1.51808516674587,16,0.0,-4.001848249064939
PLP300m|L,11810;13973,2,-81.33444794800249,-0.21798379293505776,2.0194463734734107,1.423849035078807,-1.118715083204234,0.9007312902691762,0.5955973383946038,-1.641832828013865,-0.377613545459546,16,0.0,-2.0194463734734107
PS353|L,18404;19220;22591,3,11.776823768531846,1.4671344589442972,3.544533707991024,4.201346618030668,-1.0386996245233635,2.5058340834676605,-0.6568129100396431,-2.734212159086371,-0.8103215489046537,16,0.0,-3.5445337079910244
LAL084|R,511776,1,-2.8844265256495856,-2.663289105532822,-0.7278469141822725,-1.0177989875735907,-0.9677210956752746,-1.6955680098575472,0.28995207339131795,-1.6454901179592312,2.373337032141504,17,-0.8562904897751684,-0.12844357559289582
LAL084|L,521529,1,2.9564482084067185,3.5743488236339935,5.490192118124527,5.432611530406118,-0.9579216472452664,4.532270470879261,0.057580587718409466,-1.8582627067721231,-3.6319294113524045,252,-0.37863392702133536,-5.868826045145864
PS240|L,32562;56431;65466,3,42.170457941875085,-1.1227538841278548,0.7867307673102683,0.1966808802579204,-0.9547423257190615,-0.168011558408793,0.5900498870523477,-1.3194347643857751,0.5327039970755069,96,0.7867307673102686,0.0
ICL013m_a|L,12434,1,-16.319764997285564,0.5506942042069616,2.4079065361704988,2.577932606247174,-0.9286061659817684,1.47930037018873,-0.17002607007667533,-2.0272384020402123,-0.38066813413028616,100,2.4079065361704983,0.0
SAD006|R,13990;17009;170990,3,-102.05147421245867,0.30829210397838347,1.9897074031346824,1.5520605921592945,-0.8407076495781493,1.1489997535565326,0.4376468109753876,-1.243768488180911,-0.7459389149537711,220,0.0,-1.989707403134682
LAL196|L,64180;522738;526612,3,-22.573882567937893,0.04717256812522139,1.7259138127044789,1.4327288966180531,-0.8393706222896284,0.8865431904148499,0.29318491608642566,-1.3855563284928314,-0.340357484211647,162,0.0,-1.7259138127044784
CB2497|R,30604;80916,2,-58.997071276033914,0.945423724965652,2.438545526069488,2.833972288029557,-0.7465609005519179,1.6919846255175697,-0.39542676196006926,-1.8885485630639047,-0.5499969630055828,162,0.0,-2.4385455260694875
LAL304m|R,11924;14188;14717,3,164.3937246378212,-5.060605818966221,-3.5851141309305983,-3.071276611647824,-0.7377458440178118,-4.322859974948411,-0.5138375192827759,-1.9893292073183997,5.574443338248999,127,-3.576951972892914,0.00816215803768327
